n,x,v
3039,-0.101112,0.0277773
3040,-0.101084,0.0287675
3041,-0.101055,0.0297575
3042,-0.101025,0.0307471
3043,-0.100995,0.0317365
3044,-0.100963,0.0327256
3045,-0.10093,0.0337143
3046,-0.100897,0.0347028
3047,-0.100862,0.0356909
3048,-0.100826,0.0366787
3049,-0.10079,0.0376661
3050,-0.100752,0.0386532
3051,-0.100713,0.0396399
3052,-0.100674,0.0406262
3053,-0.100633,0.0416122
3054,-0.100591,0.0425977
3055,-0.100549,0.0435828
3056,-0.100505,0.0445676
3057,-0.100461,0.0455519
3058,-0.100415,0.0465357
3059,-0.100368,0.0475191
3060,-0.100321,0.0485021
3061,-0.100272,0.0494846
3062,-0.100223,0.0504666
3063,-0.100172,0.0514482
3064,-0.100121,0.0524292
3065,-0.100069,0.0534098
3066,-0.100015,0.0543898
3067,-0.0999608,0.0553693
3068,-0.0999054,0.0563483
3069,-0.0998491,0.0573267
3070,-0.0997918,0.0583046
3071,-0.0997335,0.059282
3072,-0.0996742,0.0602587
3073,-0.0996139,0.0612349
3074,-0.0995527,0.0622105
3075,-0.0994905,0.0631855
3076,-0.0994273,0.0641599
3077,-0.0993631,0.0651337
3078,-0.099298,0.0661068
3079,-0.0992319,0.0670793
3080,-0.0991648,0.0680512
3081,-0.0990968,0.0690224
3082,-0.0990277,0.069993
3083,-0.0989578,0.0709628
3084,-0.0988868,0.071932
3085,-0.0988149,0.0729005
3086,-0.098742,0.0738683
3087,-0.0986681,0.0748354
3088,-0.0985933,0.0758018
3089,-0.0985175,0.0767674
3090,-0.0984407,0.0777323
3091,-0.098363,0.0786965
3092,-0.0982843,0.0796598
3093,-0.0982046,0.0806225
3094,-0.098124,0.0815843
3095,-0.0980424,0.0825454
3096,-0.0979598,0.0835056
3097,-0.0978763,0.0844651
3098,-0.0977919,0.0854237
3099,-0.0977064,0.0863815
3100,-0.0976201,0.0873385
3101,-0.0975327,0.0882946
3102,-0.0974444,0.0892499
3103,-0.0973552,0.0902043
3104,-0.097265,0.0911579
3105,-0.0971738,0.0921105
3106,-0.0970817,0.0930623
3107,-0.0969886,0.0940132
3108,-0.0968946,0.0949631
3109,-0.0967997,0.0959122
3110,-0.0967038,0.0968603
3111,-0.0966069,0.0978075
3112,-0.0965091,0.0987537
3113,-0.0964103,0.099699
3114,-0.0963106,0.100643
3115,-0.09621,0.101587
3116,-0.0961084,0.102529
3117,-0.0960059,0.10347
3118,-0.0959024,0.104411
3119,-0.095798,0.10535
3120,-0.0956926,0.106289
3121,-0.0955864,0.107226
3122,-0.0954791,0.108162
3123,-0.095371,0.109097
3124,-0.0952619,0.110031
3125,-0.0951518,0.110965
3126,-0.0950409,0.111897
3127,-0.094929,0.112828
3128,-0.0948162,0.113757
3129,-0.0947024,0.114686
3130,-0.0945877,0.115614
3131,-0.0944721,0.11654
3132,-0.0943556,0.117466
3133,-0.0942381,0.11839
3134,-0.0941197,0.119313
3135,-0.0940004,0.120235
3136,-0.0938802,0.121156
3137,-0.093759,0.122075
3138,-0.0936369,0.122994
3139,-0.0935139,0.123911
3140,-0.09339,0.124827
3141,-0.0932652,0.125742
3142,-0.0931394,0.126656
3143,-0.0930128,0.127568
3144,-0.0928852,0.128479
3145,-0.0927567,0.129389
3146,-0.0926274,0.130298
3147,-0.0924971,0.131205
3148,-0.0923659,0.132111
3149,-0.0922337,0.133016
3150,-0.0921007,0.133919
3151,-0.0919668,0.134822
3152,-0.091832,0.135723
3153,-0.0916963,0.136622
3154,-0.0915596,0.137521
3155,-0.0914221,0.138417
3156,-0.0912837,0.139313
3157,-0.0911444,0.140207
3158,-0.0910042,0.1411
3159,-0.0908631,0.141992
3160,-0.0907211,0.142882
3161,-0.0905782,0.143771
3162,-0.0904344,0.144658
3163,-0.0902898,0.145544
3164,-0.0901442,0.146428
3165,-0.0899978,0.147312
3166,-0.0898505,0.148193
3167,-0.0897023,0.149074
3168,-0.0895532,0.149952
3169,-0.0894033,0.15083
3170,-0.0892524,0.151706
3171,-0.0891007,0.15258
3172,-0.0889482,0.153453
3173,-0.0887947,0.154324
3174,-0.0886404,0.155194
3175,-0.0884852,0.156063
3176,-0.0883291,0.15693
3177,-0.0881722,0.157795
3178,-0.0880144,0.158659
3179,-0.0878557,0.159521
3180,-0.0876962,0.160382
3181,-0.0875358,0.161241
3182,-0.0873746,0.162099
3183,-0.0872125,0.162955
3184,-0.0870495,0.163809
3185,-0.0868857,0.164662
3186,-0.0867211,0.165513
3187,-0.0865556,0.166363
3188,-0.0863892,0.167211
3189,-0.086222,0.168058
3190,-0.0860539,0.168902
3191,-0.085885,0.169745
3192,-0.0857153,0.170587
3193,-0.0855447,0.171427
3194,-0.0853733,0.172265
3195,-0.085201,0.173101
3196,-0.0850279,0.173936
3197,-0.084854,0.174769
3198,-0.0846792,0.175601
3199,-0.0845036,0.17643
3200,-0.0843272,0.177258
3201,-0.0841499,0.178085
3202,-0.0839718,0.178909
3203,-0.0837929,0.179732
3204,-0.0836132,0.180553
3205,-0.0834326,0.181372
3206,-0.0832513,0.18219
3207,-0.0830691,0.183006
3208,-0.0828861,0.18382
3209,-0.0827022,0.184632
3210,-0.0825176,0.185442
3211,-0.0823322,0.186251
3212,-0.0821459,0.187058
3213,-0.0819589,0.187863
3214,-0.081771,0.188666
3215,-0.0815823,0.189467
3216,-0.0813929,0.190266
3217,-0.0812026,0.191064
3218,-0.0810115,0.19186
3219,-0.0808197,0.192654
3220,-0.080627,0.193446
3221,-0.0804336,0.194236
3222,-0.0802393,0.195024
3223,-0.0800443,0.19581
3224,-0.0798485,0.196595
3225,-0.0796519,0.197377
3226,-0.0794545,0.198158
3227,-0.0792564,0.198936
3228,-0.0790574,0.199713
3229,-0.0788577,0.200488
3230,-0.0786572,0.20126
3231,-0.078456,0.202031
3232,-0.0782539,0.2028
3233,-0.0780511,0.203567
3234,-0.0778476,0.204332
3235,-0.0776432,0.205095
3236,-0.0774382,0.205856
3237,-0.0772323,0.206615
3238,-0.0770257,0.207372
3239,-0.0768183,0.208126
3240,-0.0766102,0.208879
3241,-0.0764013,0.20963
3242,-0.0761917,0.210379
3243,-0.0759813,0.211126
3244,-0.0757702,0.21187
3245,-0.0755583,0.212613
3246,-0.0753457,0.213353
3247,-0.0751323,0.214092
3248,-0.0749182,0.214828
3249,-0.0747034,0.215562
3250,-0.0744879,0.216295
3251,-0.0742716,0.217025
3252,-0.0740545,0.217753
3253,-0.0738368,0.218478
3254,-0.0736183,0.219202
3255,-0.0733991,0.219924
3256,-0.0731792,0.220643
3257,-0.0729585,0.22136
3258,-0.0727372,0.222075
3259,-0.0725151,0.222788
3260,-0.0722923,0.223499
3261,-0.0720688,0.224208
3262,-0.0718446,0.224914
3263,-0.0716197,0.225618
3264,-0.0713941,0.22632
3265,-0.0711678,0.22702
3266,-0.0709407,0.227717
3267,-0.070713,0.228413
3268,-0.0704846,0.229106
3269,-0.0702555,0.229797
3270,-0.0700257,0.230485
3271,-0.0697952,0.231172
3272,-0.069564,0.231856
3273,-0.0693322,0.232538
3274,-0.0690996,0.233217
3275,-0.0688664,0.233895
3276,-0.0686325,0.23457
3277,-0.068398,0.235243
3278,-0.0681627,0.235913
3279,-0.0679268,0.236581
3280,-0.0676902,0.237247
3281,-0.067453,0.237911
3282,-0.0672151,0.238572
3283,-0.0669765,0.239231
3284,-0.0667373,0.239887
3285,-0.0664974,0.240541
3286,-0.0662568,0.241193
3287,-0.0660156,0.241843
3288,-0.0657738,0.24249
3289,-0.0655313,0.243135
3290,-0.0652882,0.243777
3291,-0.0650444,0.244417
3292,-0.0648,0.245055
3293,-0.0645549,0.24569
3294,-0.0643092,0.246323
3295,-0.0640629,0.246953
3296,-0.063816,0.247581
3297,-0.0635684,0.248207
3298,-0.0633202,0.24883
3299,-0.0630713,0.249451
3300,-0.0628219,0.250069
3301,-0.0625718,0.250685
3302,-0.0623211,0.251298
3303,-0.0620698,0.251909
3304,-0.0618179,0.252518
3305,-0.0615654,0.253124
3306,-0.0613123,0.253728
3307,-0.0610586,0.254329
3308,-0.0608042,0.254927
3309,-0.0605493,0.255523
3310,-0.0602938,0.256117
3311,-0.0600377,0.256708
3312,-0.059781,0.257297
3313,-0.0595237,0.257883
3314,-0.0592658,0.258466
3315,-0.0590073,0.259048
3316,-0.0587483,0.259626
3317,-0.0584886,0.260202
3318,-0.0582284,0.260775
3319,-0.0579677,0.261346
3320,-0.0577063,0.261915
3321,-0.0574444,0.262481
3322,-0.0571819,0.263044
3323,-0.0569189,0.263604
3324,-0.0566553,0.264162
3325,-0.0563911,0.264718
3326,-0.0561264,0.265271
3327,-0.0558611,0.265821
3328,-0.0555953,0.266369
3329,-0.0553289,0.266914
3330,-0.055062,0.267456
3331,-0.0547946,0.267996
3332,-0.0545266,0.268534
3333,-0.054258,0.269068
3334,-0.053989,0.2696
3335,-0.0537194,0.27013
3336,-0.0534492,0.270656
3337,-0.0531786,0.27118
3338,-0.0529074,0.271702
3339,-0.0526357,0.272221
3340,-0.0523635,0.272737
3341,-0.0520907,0.27325
3342,-0.0518175,0.273761
3343,-0.0515437,0.274269
3344,-0.0512695,0.274775
3345,-0.0509947,0.275277
3346,-0.0507194,0.275777
3347,-0.0504436,0.276275
3348,-0.0501674,0.276769
3349,-0.0498906,0.277261
3350,-0.0496133,0.27775
3351,-0.0493356,0.278237
3352,-0.0490573,0.278721
3353,-0.0487786,0.279202
3354,-0.0484994,0.27968
3355,-0.0482197,0.280156
3356,-0.0479396,0.280629
3357,-0.0476589,0.281099
3358,-0.0473778,0.281566
3359,-0.0470963,0.282031
3360,-0.0468143,0.282493
3361,-0.0465318,0.282952
3362,-0.0462488,0.283408
3363,-0.0459654,0.283861
3364,-0.0456815,0.284312
3365,-0.0453972,0.28476
3366,-0.0451125,0.285205
3367,-0.0448273,0.285648
3368,-0.0445416,0.286087
3369,-0.0442555,0.286524
3370,-0.043969,0.286958
3371,-0.043682,0.287389
3372,-0.0433947,0.287818
3373,-0.0431068,0.288243
3374,-0.0428186,0.288666
3375,-0.0425299,0.289086
3376,-0.0422408,0.289503
3377,-0.0419513,0.289917
3378,-0.0416614,0.290329
3379,-0.0413711,0.290737
3380,-0.0410804,0.291143
3381,-0.0407892,0.291546
3382,-0.0404977,0.291946
3383,-0.0402057,0.292343
3384,-0.0399134,0.292738
3385,-0.0396206,0.293129
3386,-0.0393275,0.293518
3387,-0.039034,0.293903
3388,-0.0387401,0.294286
3389,-0.0384458,0.294666
3390,-0.0381511,0.295043
3391,-0.0378561,0.295417
3392,-0.0375607,0.295789
3393,-0.0372649,0.296157
3394,-0.0369687,0.296522
3395,-0.0366722,0.296885
3396,-0.0363753,0.297245
3397,-0.0360781,0.297601
3398,-0.0357805,0.297955
3399,-0.0354825,0.298306
3400,-0.0351842,0.298654
3401,-0.0348856,0.298999
3402,-0.0345866,0.299341
3403,-0.0342872,0.299681
3404,-0.0339875,0.300017
3405,-0.0336875,0.30035
3406,-0.0333872,0.300681
3407,-0.0330865,0.301008
3408,-0.0327855,0.301333
3409,-0.0324841,0.301654
3410,-0.0321825,0.301973
3411,-0.0318805,0.302289
3412,-0.0315782,0.302601
3413,-0.0312756,0.302911
3414,-0.0309727,0.303218
3415,-0.0306695,0.303522
3416,-0.030366,0.303822
3417,-0.0300622,0.30412
3418,-0.029758,0.304415
3419,-0.0294536,0.304707
3420,-0.0291489,0.304996
3421,-0.0288439,0.305282
3422,-0.0285386,0.305565
3423,-0.0282331,0.305845
3424,-0.0279272,0.306122
3425,-0.0276211,0.306395
3426,-0.0273147,0.306666
3427,-0.027008,0.306934
3428,-0.0267011,0.307199
3429,-0.0263939,0.307461
3430,-0.0260865,0.30772
3431,-0.0257787,0.307976
3432,-0.0254708,0.308229
3433,-0.0251625,0.308479
3434,-0.024854,0.308725
3435,-0.0245453,0.308969
3436,-0.0242364,0.30921
3437,-0.0239271,0.309448
3438,-0.0236177,0.309682
3439,-0.023308,0.309914
3440,-0.0229981,0.310143
3441,-0.022688,0.310368
3442,-0.0223776,0.310591
3443,-0.022067,0.31081
3444,-0.0217562,0.311027
3445,-0.0214452,0.31124
3446,-0.0211339,0.311451
3447,-0.0208225,0.311658
3448,-0.0205108,0.311862
3449,-0.0201989,0.312063
3450,-0.0198869,0.312262
3451,-0.0195746,0.312457
3452,-0.0192622,0.312649
3453,-0.0189495,0.312838
3454,-0.0186367,0.313023
3455,-0.0183237,0.313206
3456,-0.0180105,0.313386
3457,-0.0176971,0.313563
3458,-0.0173835,0.313736
3459,-0.0170698,0.313907
3460,-0.0167559,0.314074
3461,-0.0164418,0.314239
3462,-0.0161275,0.3144
3463,-0.0158131,0.314558
3464,-0.0154986,0.314713
3465,-0.0151839,0.314865
3466,-0.014869,0.315014
3467,-0.014554,0.31516
3468,-0.0142388,0.315303
3469,-0.0139235,0.315443
3470,-0.0136081,0.315579
3471,-0.0132925,0.315713
3472,-0.0129768,0.315843
3473,-0.012661,0.31597
3474,-0.012345,0.316094
3475,-0.0120289,0.316216
3476,-0.0117127,0.316334
3477,-0.0113963,0.316448
3478,-0.0110799,0.31656
3479,-0.0107633,0.316669
3480,-0.0104467,0.316775
3481,-0.0101299,0.316877
3482,-0.00981301,0.316976
3483,-0.00949604,0.317073
3484,-0.00917896,0.317166
3485,-0.0088618,0.317256
3486,-0.00854454,0.317343
3487,-0.0082272,0.317427
3488,-0.00790977,0.317507
3489,-0.00759227,0.317585
3490,-0.00727468,0.317659
3491,-0.00695702,0.317731
3492,-0.00663929,0.317799
3493,-0.00632149,0.317864
3494,-0.00600363,0.317926
3495,-0.0056857,0.317985
3496,-0.00536772,0.318041
3497,-0.00504968,0.318094
3498,-0.00473158,0.318143
3499,-0.00441344,0.318189
3500,-0.00409525,0.318233
3501,-0.00377702,0.318273
3502,-0.00345874,0.31831
3503,-0.00314043,0.318344
3504,-0.00282209,0.318375
3505,-0.00250372,0.318402
3506,-0.00218531,0.318427
3507,-0.00186689,0.318448
3508,-0.00154844,0.318467
3509,-0.00122997,0.318482
3510,-0.000911489,0.318494
3511,-0.000592995,0.318503
3512,-0.000274492,0.318509
3513,4.40169e-05,0.318511
3514,0.000362528,0.318511
3515,0.000681039,0.318507
3516,0.000999547,0.318501
3517,0.00131805,0.318491
3518,0.00163654,0.318478
3519,0.00195502,0.318462
3520,0.00227348,0.318443
3521,0.00259192,0.31842
3522,0.00291034,0.318395
3523,0.00322874,0.318367
3524,0.0035471,0.318335
3525,0.00386544,0.3183
3526,0.00418374,0.318262
3527,0.004502,0.318221
3528,0.00482022,0.318177
3529,0.0051384,0.31813
3530,0.00545653,0.318079
3531,0.00577461,0.318026
3532,0.00609263,0.317969
3533,0.0064106,0.317909
3534,0.00672851,0.317846
3535,0.00704636,0.31778
3536,0.00736414,0.317711
3537,0.00768185,0.317639
3538,0.00799949,0.317564
3539,0.00831705,0.317485
3540,0.00863454,0.317404
3541,0.00895194,0.317319
3542,0.00926926,0.317231
3543,0.00958649,0.31714
3544,0.00990363,0.317046
3545,0.0102207,0.316949
3546,0.0105376,0.316849
3547,0.0108545,0.316745
3548,0.0111712,0.316639
3549,0.0114879,0.316529
3550,0.0118044,0.316417
3551,0.0121208,0.316301
3552,0.0124371,0.316182
3553,0.0127533,0.31606
3554,0.0130693,0.315935
3555,0.0133853,0.315807
3556,0.0137011,0.315675
3557,0.0140168,0.315541
3558,0.0143323,0.315403
3559,0.0146477,0.315263
3560,0.014963,0.315119
3561,0.0152781,0.314972
3562,0.0155931,0.314822
3563,0.0159079,0.314669
3564,0.0162226,0.314513
3565,0.0165371,0.314354
3566,0.0168514,0.314192
3567,0.0171656,0.314027
3568,0.0174796,0.313858
3569,0.0177935,0.313687
3570,0.0181072,0.313512
3571,0.0184207,0.313335
3572,0.018734,0.313154
3573,0.0190472,0.31297
3574,0.0193602,0.312783
3575,0.0196729,0.312593
3576,0.0199855,0.3124
3577,0.0202979,0.312204
3578,0.0206101,0.312005
3579,0.0209221,0.311803
3580,0.0212339,0.311598
3581,0.0215455,0.31139
3582,0.0218569,0.311178
3583,0.0221681,0.310964
3584,0.0224791,0.310746
3585,0.0227898,0.310526
3586,0.0231003,0.310302
3587,0.0234107,0.310076
3588,0.0237207,0.309846
3589,0.0240306,0.309613
3590,0.0243402,0.309378
3591,0.0246496,0.309139
3592,0.0249587,0.308897
3593,0.0252676,0.308652
3594,0.0255763,0.308405
3595,0.0258847,0.308154
3596,0.0261928,0.3079
3597,0.0265007,0.307643
3598,0.0268084,0.307383
3599,0.0271157,0.30712
3600,0.0274229,0.306854
3601,0.0277297,0.306585
3602,0.0280363,0.306313
3603,0.0283426,0.306038
3604,0.0286486,0.30576
3605,0.0289544,0.305479
3606,0.0292599,0.305195
3607,0.0295651,0.304908
3608,0.02987,0.304618
3609,0.0301746,0.304325
3610,0.0304789,0.304029
3611,0.030783,0.30373
3612,0.0310867,0.303428
3613,0.0313901,0.303123
3614,0.0316932,0.302815
3615,0.0319961,0.302505
3616,0.0322986,0.302191
3617,0.0326008,0.301874
3618,0.0329026,0.301554
3619,0.0332042,0.301231
3620,0.0335054,0.300906
3621,0.0338063,0.300577
3622,0.0341069,0.300246
3623,0.0344071,0.299911
3624,0.0347071,0.299574
3625,0.0350066,0.299233
3626,0.0353059,0.29889
3627,0.0356047,0.298544
3628,0.0359033,0.298194
3629,0.0362015,0.297842
3630,0.0364993,0.297487
3631,0.0367968,0.297129
3632,0.0370939,0.296768
3633,0.0373907,0.296404
3634,0.0376871,0.296038
3635,0.0379832,0.295668
3636,0.0382788,0.295296
3637,0.0385741,0.29492
3638,0.038869,0.294542
3639,0.0391636,0.294161
3640,0.0394577,0.293777
3641,0.0397515,0.29339
3642,0.0400449,0.293
3643,0.0403379,0.292607
3644,0.0406305,0.292211
3645,0.0409227,0.291813
3646,0.0412145,0.291412
3647,0.0415059,0.291007
3648,0.041797,0.2906
3649,0.0420876,0.29019
3650,0.0423777,0.289778
3651,0.0426675,0.289362
3652,0.0429569,0.288944
3653,0.0432458,0.288522
3654,0.0435344,0.288098
3655,0.0438225,0.287671
3656,0.0441101,0.287241
3657,0.0443974,0.286809
3658,0.0446842,0.286374
3659,0.0449705,0.285935
3660,0.0452565,0.285494
3661,0.045542,0.28505
3662,0.045827,0.284604
3663,0.0461116,0.284154
3664,0.0463958,0.283702
3665,0.0466795,0.283247
3666,0.0469627,0.28279
3667,0.0472455,0.282329
3668,0.0475279,0.281866
3669,0.0478097,0.2814
3670,0.0480911,0.280931
3671,0.048372,0.280459
3672,0.0486525,0.279985
3673,0.0489325,0.279508
3674,0.049212,0.279028
3675,0.049491,0.278545
3676,0.0497696,0.27806
3677,0.0500476,0.277572
3678,0.0503252,0.277081
3679,0.0506023,0.276588
3680,0.0508789,0.276092
3681,0.051155,0.275593
3682,0.0514306,0.275091
3683,0.0517056,0.274587
3684,0.0519802,0.27408
3685,0.0522543,0.27357
3686,0.0525279,0.273058
3687,0.0528009,0.272543
3688,0.0530735,0.272025
3689,0.0533455,0.271504
3690,0.053617,0.270981
3691,0.053888,0.270456
3692,0.0541585,0.269927
3693,0.0544284,0.269396
3694,0.0546978,0.268863
3695,0.0549666,0.268326
3696,0.055235,0.267787
3697,0.0555028,0.267246
3698,0.05577,0.266701
3699,0.0560367,0.266155
3700,0.0563029,0.265605
3701,0.0565685,0.265053
3702,0.0568335,0.264499
3703,0.057098,0.263941
3704,0.057362,0.263381
3705,0.0576253,0.262819
3706,0.0578882,0.262254
3707,0.0581504,0.261687
3708,0.0584121,0.261116
3709,0.0586732,0.260544
3710,0.0589338,0.259968
3711,0.0591937,0.259391
3712,0.0594531,0.25881
3713,0.0597119,0.258227
3714,0.0599701,0.257642
3715,0.0602278,0.257054
3716,0.0604848,0.256464
3717,0.0607413,0.255871
3718,0.0609972,0.255275
3719,0.0612525,0.254677
3720,0.0615071,0.254076
3721,0.0617612,0.253473
3722,0.0620147,0.252868
3723,0.0622675,0.25226
3724,0.0625198,0.25165
3725,0.0627715,0.251037
3726,0.0630225,0.250421
3727,0.0632729,0.249803
3728,0.0635227,0.249183
3729,0.0637719,0.24856
3730,0.0640205,0.247935
3731,0.0642684,0.247308
3732,0.0645157,0.246678
3733,0.0647624,0.246045
3734,0.0650084,0.24541
3735,0.0652538,0.244773
3736,0.0654986,0.244133
3737,0.0657427,0.243491
3738,0.0659862,0.242847
3739,0.0662291,0.2422
3740,0.0664713,0.241551
3741,0.0667128,0.240899
3742,0.0669537,0.240245
3743,0.067194,0.239589
3744,0.0674336,0.23893
3745,0.0676725,0.238269
3746,0.0679108,0.237606
3747,0.0681484,0.23694
3748,0.0683853,0.236272
3749,0.0686216,0.235602
3750,0.0688572,0.234929
3751,0.0690921,0.234254
3752,0.0693264,0.233577
3753,0.0695599,0.232897
3754,0.0697928,0.232215
3755,0.0700251,0.231531
3756,0.0702566,0.230845
3757,0.0704874,0.230156
3758,0.0707176,0.229465
3759,0.0709471,0.228772
3760,0.0711758,0.228077
3761,0.0714039,0.227379
3762,0.0716313,0.226679
3763,0.071858,0.225977
3764,0.0720839,0.225273
3765,0.0723092,0.224566
3766,0.0725338,0.223858
3767,0.0727576,0.223147
3768,0.0729808,0.222433
3769,0.0732032,0.221718
3770,0.0734249,0.221001
3771,0.0736459,0.220281
3772,0.0738662,0.219559
3773,0.0740858,0.218835
3774,0.0743046,0.218109
3775,0.0745227,0.217381
3776,0.0747401,0.21665
3777,0.0749568,0.215918
3778,0.0751727,0.215183
3779,0.0753879,0.214447
3780,0.0756023,0.213708
3781,0.075816,0.212967
3782,0.076029,0.212224
3783,0.0762412,0.211479
3784,0.0764527,0.210731
3785,0.0766634,0.209982
3786,0.0768734,0.209231
3787,0.0770826,0.208477
3788,0.0772911,0.207722
3789,0.0774988,0.206965
3790,0.0777058,0.206205
3791,0.077912,0.205443
3792,0.0781174,0.20468
3793,0.0783221,0.203914
3794,0.078526,0.203147
3795,0.0787292,0.202377
3796,0.0789316,0.201606
3797,0.0791332,0.200832
3798,0.079334,0.200057
3799,0.079534,0.199279
3800,0.0797333,0.1985
3801,0.0799318,0.197719
3802,0.0801295,0.196935
3803,0.0803265,0.19615
3804,0.0805226,0.195363
3805,0.080718,0.194574
3806,0.0809126,0.193783
3807,0.0811063,0.19299
3808,0.0812993,0.192195
3809,0.0814915,0.191398
3810,0.0816829,0.1906
3811,0.0818735,0.189799
3812,0.0820633,0.188997
3813,0.0822523,0.188193
3814,0.0824405,0.187387
3815,0.0826279,0.186579
3816,0.0828145,0.18577
3817,0.0830003,0.184958
3818,0.0831852,0.184145
3819,0.0833694,0.18333
3820,0.0835527,0.182513
3821,0.0837352,0.181694
3822,0.0839169,0.180874
3823,0.0840978,0.180051
3824,0.0842778,0.179227
3825,0.084457,0.178402
3826,0.0846355,0.177574
3827,0.084813,0.176745
3828,0.0849898,0.175914
3829,0.0851657,0.175081
3830,0.0853408,0.174247
3831,0.085515,0.17341
3832,0.0856884,0.172572
3833,0.085861,0.171733
3834,0.0860327,0.170892
3835,0.0862036,0.170049
3836,0.0863737,0.169204
3837,0.0865429,0.168358
3838,0.0867112,0.16751
3839,0.0868787,0.16666
3840,0.0870454,0.165809
3841,0.0872112,0.164956
3842,0.0873762,0.164102
3843,0.0875403,0.163246
3844,0.0877035,0.162388
3845,0.0878659,0.161529
3846,0.0880274,0.160668
3847,0.0881881,0.159805
3848,0.0883479,0.158941
3849,0.0885068,0.158076
3850,0.0886649,0.157209
3851,0.0888221,0.15634
3852,0.0889785,0.15547
3853,0.0891339,0.154598
3854,0.0892885,0.153725
3855,0.0894423,0.15285
3856,0.0895951,0.151974
3857,0.0897471,0.151096
3858,0.0898982,0.150217
3859,0.0900484,0.149336
3860,0.0901977,0.148454
3861,0.0903462,0.14757
3862,0.0904938,0.146685
3863,0.0906404,0.145799
3864,0.0907862,0.144911
3865,0.0909312,0.144021
3866,0.0910752,0.143131
3867,0.0912183,0.142238
3868,0.0913605,0.141345
3869,0.0915019,0.14045
3870,0.0916423,0.139553
3871,0.0917819,0.138656
3872,0.0919205,0.137757
3873,0.0920583,0.136856
3874,0.0921952,0.135954
3875,0.0923311,0.135051
3876,0.0924662,0.134147
3877,0.0926003,0.133241
3878,0.0927336,0.132334
3879,0.0928659,0.131425
3880,0.0929973,0.130516
3881,0.0931278,0.129605
3882,0.0932574,0.128692
3883,0.0933861,0.127779
3884,0.0935139,0.126864
3885,0.0936408,0.125948
3886,0.0937667,0.125031
3887,0.0938917,0.124112
3888,0.0940159,0.123192
3889,0.0941391,0.122272
3890,0.0942613,0.121349
3891,0.0943827,0.120426
3892,0.0945031,0.119502
3893,0.0946226,0.118576
3894,0.0947412,0.117649
3895,0.0948588,0.116721
3896,0.0949755,0.115792
3897,0.0950913,0.114862
3898,0.0952062,0.11393
3899,0.0953201,0.112997
3900,0.0954331,0.112064
3901,0.0955452,0.111129
3902,0.0956563,0.110193
3903,0.0957665,0.109256
3904,0.0958758,0.108318
3905,0.0959841,0.107379
3906,0.0960915,0.106439
3907,0.0961979,0.105498
3908,0.0963034,0.104555
3909,0.096408,0.103612
3910,0.0965116,0.102668
3911,0.0966142,0.101723
3912,0.096716,0.100776
3913,0.0968167,0.099829
3914,0.0969166,0.0988807
3915,0.0970154,0.0979314
3916,0.0971134,0.0969812
3917,0.0972104,0.09603
3918,0.0973064,0.0950779
3919,0.0974015,0.0941248
3920,0.0974956,0.0931708
3921,0.0975888,0.0922159
3922,0.097681,0.0912601
3923,0.0977722,0.0903033
3924,0.0978625,0.0893457
3925,0.0979519,0.0883872
3926,0.0980403,0.0874278
3927,0.0981277,0.0864676
3928,0.0982142,0.0855065
3929,0.0982997,0.0845446
3930,0.0983842,0.0835818
3931,0.0984678,0.0826182
3932,0.0985504,0.0816538
3933,0.0986321,0.0806886
3934,0.0987128,0.0797226
3935,0.0987925,0.0787558
3936,0.0988712,0.0777882
3937,0.098949,0.0768199
3938,0.0990259,0.0758507
3939,0.0991017,0.0748809
